batch_num,episode_end,episodes_range,global_step,mean_return,mean_distance,mean_survival,success_rate
391,7820,7801-7820,720896,-10.0,0.7974592456635781,84.2,0.0
392,7840,7821-7840,720896,-10.0,0.6786106126370623,83.15,0.0
393,7860,7841-7860,720896,-10.0,0.7356350659780364,93.3,0.0
394,7880,7861-7880,720896,-10.0,0.7787516408292764,87.7,0.0
395,7900,7881-7900,720896,-10.0,1.2083752320059462,81.7,0.0
396,7920,7901-7920,720896,-10.0,0.9433070886800335,112.7,0.0
397,7940,7921-7940,720896,-10.0,0.4027497567213456,88.3,0.0
398,7960,7941-7960,720896,-10.0,0.622568457977754,77.8,0.0
399,7980,7961-7980,720896,-10.0,0.8588780799062814,87.2,0.0
400,8000,7981-8000,720896,-10.0,1.0965414694286957,96.25,0.0
401,8020,8001-8020,720896,-10.0,0.7767188786473466,85.85,0.0
402,8040,8021-8040,720896,-10.0,1.22515969668779,94.9,0.0
403,8060,8041-8060,720896,-10.0,0.4548775918344804,91.95,0.0
404,8080,8061-8080,720896,-10.0,0.3066382030704835,85.25,0.0
405,8100,8081-8100,786432,-10.0,0.47012420207708167,82.65,0.0
406,8120,8101-8120,786432,-10.0,0.9044141365978049,99.85,0.0
407,8140,8121-8140,786432,-10.0,1.0226628619135432,101.05,0.0
408,8160,8141-8160,786432,-10.0,1.2054069254170101,106.1,0.0
409,8180,8161-8180,786432,-10.0,1.0675003835842232,82.25,0.0
410,8200,8181-8200,786432,-10.0,0.8252920730396867,93.95,0.0
411,8220,8201-8220,786432,-10.0,0.9395824784717313,95.65,0.0
412,8240,8221-8240,786432,-10.0,0.5023644410460872,98.95,0.0
413,8260,8241-8260,786432,-10.0,0.9154973794955135,87.45,0.0
414,8280,8261-8280,786432,-10.0,0.8875716925494677,86.5,0.0
415,8300,8281-8300,786432,-10.0,0.6664664352410953,84.6,0.0
416,8320,8301-8320,786432,-10.0,0.8440701760503877,102.95,0.0
417,8340,8321-8340,786432,-10.0,0.4303288086410613,78.2,0.0
418,8360,8341-8360,786432,-10.0,0.8482334766345222,98.55,0.0
419,8380,8361-8380,786432,-10.0,0.7460913262231365,100.4,0.0
420,8400,8381-8400,786432,-10.0,0.7217590728950055,96.35,0.0
421,8420,8401-8420,786432,-10.0,1.0504320156237272,87.75,0.0
422,8440,8421-8440,786432,-10.0,1.2030998279234644,82.85,0.0
423,8460,8441-8460,786432,-10.0,0.7286560637970221,90.75,0.0
424,8480,8461-8480,786432,-10.0,0.4343813237667904,76.75,0.0
425,8500,8481-8500,786432,-10.0,0.43380927023614324,82.75,0.0
426,8520,8501-8520,786432,-10.0,0.7874916626588461,105.05,0.0
427,8540,8521-8540,786432,-10.0,0.9033490102085484,106.95,0.0
428,8560,8541-8560,786432,-10.0,0.9380751087533999,98.1,0.0
429,8580,8561-8580,786432,-10.0,0.5562341860909797,92.65,0.0
430,8600,8581-8600,786432,-10.0,0.760014225260339,92.5,0.0
431,8620,8601-8620,786432,-10.0,0.5730463950568684,87.35,0.0
432,8640,8621-8640,786432,-10.0,0.7025817121908965,79.45,0.0
433,8660,8641-8660,786432,-10.0,0.41516176297734236,82.1,0.0
434,8680,8661-8680,786432,-10.0,0.7968222504605661,91.7,0.0
435,8700,8681-8700,786432,-10.0,0.6451291398821795,92.35,0.0
436,8720,8701-8720,786432,-10.0,0.5277300266163594,89.8,0.0
437,8740,8721-8740,786432,-10.0,0.8228988766649247,94.1,0.0
438,8760,8741-8760,786432,-10.0,0.4876260225810786,91.1,0.0
439,8780,8761-8780,786432,-10.0,0.44938837389665354,106.25,0.0
440,8800,8781-8800,851968,-10.0,0.705148047818411,97.9,0.0
441,8820,8801-8820,851968,-10.0,0.48616482812802564,86.95,0.0
442,8840,8821-8840,851968,-10.0,0.5260434862008717,98.2,0.0
443,8860,8841-8860,851968,-10.0,0.7189951000234001,85.9,0.0
444,8880,8861-8880,851968,-10.0,0.6149450859007234,89.1,0.0
445,8900,8881-8900,851968,-10.0,1.3213209294301205,88.3,0.0
446,8920,8901-8920,851968,-10.0,0.588411009077558,90.6,0.0
447,8940,8921-8940,851968,-10.0,0.9347293496647406,87.0,0.0
448,8960,8941-8960,851968,-10.0,0.8554857175827133,88.5,0.0
449,8980,8961-8980,851968,-10.0,0.37050025348083315,89.05,0.0
450,9000,8981-9000,851968,-10.0,0.9212103734745352,83.35,0.0
451,9020,9001-9020,851968,-10.0,0.6590593077361465,97.3,0.0
452,9040,9021-9040,851968,-10.0,0.40384030552708117,95.65,0.0
453,9060,9041-9060,851968,-10.0,1.5226002393930254,99.15,0.0
454,9080,9061-9080,851968,-10.0,0.7173140431764826,102.1,0.0
455,9100,9081-9100,851968,-10.0,0.6987863847507911,78.2,0.0
456,9120,9101-9120,851968,-10.0,0.8420741870607209,85.65,0.0
457,9140,9121-9140,851968,-10.0,0.7469364428612605,92.6,0.0
458,9160,9141-9160,851968,-10.0,0.7975333708799619,94.1,0.0
459,9180,9161-9180,851968,-10.0,0.7141013201622048,111.95,0.0
460,9200,9181-9200,851968,-10.0,1.3339289809940704,95.4,0.0
461,9220,9201-9220,851968,-10.0,0.5494488144918577,91.0,0.0
462,9240,9221-9240,851968,-10.0,1.3440965672738556,108.45,0.0
463,9260,9241-9260,851968,-10.0,0.5725889187908372,98.85,0.0
464,9280,9261-9280,851968,-10.0,0.5403885847516502,87.95,0.0
465,9300,9281-9300,851968,-10.0,0.9300736614379586,98.05,0.0
466,9320,9301-9320,851968,-10.0,0.49051604633863455,98.2,0.0
467,9340,9321-9340,851968,-10.0,0.3870498943835193,98.4,0.0
468,9360,9341-9360,851968,-10.0,0.7609808085204125,83.05,0.0
469,9380,9361-9380,851968,-10.0,0.7926673205724377,85.1,0.0
470,9400,9381-9400,851968,-10.0,0.6930834029114168,101.5,0.0
471,9420,9401-9420,851968,-10.0,0.6826471944687414,105.15,0.0
472,9440,9421-9440,851968,-10.0,0.7468523407091172,101.85,0.0
473,9460,9441-9460,851968,-10.0,0.4784185184441653,95.0,0.0
474,9480,9461-9480,851968,-10.0,0.8670347755092213,94.75,0.0
475,9500,9481-9500,917504,-10.0,0.15637477805617248,86.2,0.0
476,9520,9501-9520,917504,-10.0,0.6533287431770478,91.4,0.0
477,9540,9521-9540,917504,-10.0,0.45460095713170945,112.9,0.0
478,9560,9541-9560,917504,-10.0,0.8192596446152789,87.0,0.0
479,9580,9561-9580,917504,-10.0,0.6783170089821114,93.7,0.0
480,9600,9581-9600,917504,-10.0,0.5396385380114083,86.9,0.0
481,9620,9601-9620,917504,-10.0,0.5702918548317442,91.5,0.0
482,9640,9621-9640,917504,-10.0,0.9524165806718855,86.95,0.0
483,9660,9641-9660,917504,-10.0,0.7998418900129668,89.65,0.0
484,9680,9661-9680,917504,-10.0,0.9423209204822015,92.55,0.0
485,9700,9681-9700,917504,-10.0,0.42750272692515273,81.75,0.0
486,9720,9701-9720,917504,-10.0,0.4309084547424886,83.9,0.0
487,9740,9721-9740,917504,-10.0,0.9938839597744737,104.2,0.0
488,9760,9741-9760,917504,-10.0,0.9930257826672598,86.85,0.0
489,9780,9761-9780,917504,-10.0,0.7576984990368659,94.6,0.0
490,9800,9781-9800,917504,-10.0,0.5298070376688806,96.1,0.0
491,9820,9801-9820,917504,-10.0,0.6949384900682175,76.75,0.0
492,9840,9821-9840,917504,-10.0,0.8974506141771361,106.55,0.0
493,9860,9841-9860,917504,-10.0,0.5226972803338044,115.9,0.0
494,9880,9861-9880,917504,-10.0,0.5095867470202871,99.0,0.0
495,9900,9881-9900,917504,-10.0,0.35454839683292005,91.45,0.0
496,9920,9901-9920,917504,-10.0,1.0733757880398764,87.85,0.0
497,9940,9921-9940,917504,-10.0,0.5040727623961624,88.1,0.0
498,9960,9941-9960,917504,-10.0,0.6609738544134746,90.45,0.0
499,9980,9961-9980,917504,-10.0,0.7660030401055962,86.4,0.0
500,10000,9981-10000,917504,-10.0,0.662700903698654,124.85,0.0
501,10020,10001-10020,917504,-10.0,0.8826315205790962,90.05,0.0
502,10040,10021-10040,917504,-10.0,0.5071900650434137,109.65,0.0
503,10060,10041-10060,917504,-10.0,0.694674521797151,101.05,0.0
504,10080,10061-10080,917504,-10.0,0.6490081315031239,92.8,0.0
505,10100,10081-10100,917504,-10.0,0.652757247132836,101.85,0.0
506,10120,10101-10120,917504,-10.0,0.4768514228329318,88.7,0.0
507,10140,10121-10140,917504,-10.0,0.4917426860852573,101.15,0.0
508,10160,10141-10160,983040,-10.0,0.9597355822402328,108.75,0.0
509,10180,10161-10180,983040,-10.0,0.8232533317336733,103.05,0.0
510,10200,10181-10200,983040,-10.0,0.6711757493805918,91.5,0.0
511,10220,10201-10220,983040,-10.0,0.6946038859536271,91.1,0.0
512,10240,10221-10240,983040,-10.0,1.1359606418847512,99.45,0.0
513,10260,10241-10260,983040,-10.0,1.0913262865756335,102.35,0.0
514,10280,10261-10280,983040,-10.0,0.8064585883358039,78.2,0.0
515,10300,10281-10300,983040,-10.0,0.6344624605474477,104.4,0.0
516,10320,10301-10320,983040,-10.0,1.0606045578895773,99.4,0.0
517,10340,10321-10340,983040,-10.0,0.6667627523437367,108.8,0.0
518,10360,10341-10360,983040,-10.0,1.1273273735570482,116.35,0.0
519,10380,10361-10380,983040,-10.0,0.7929625322526708,87.65,0.0
520,10400,10381-10400,983040,-10.0,0.9577220710254661,85.5,0.0
521,10420,10401-10420,983040,-10.0,0.41565469066862465,84.5,0.0
522,10440,10421-10440,983040,-10.0,0.5882653287103443,80.45,0.0
523,10460,10441-10460,983040,-10.0,0.9259070556914958,95.05,0.0
524,10480,10461-10480,983040,-10.0,1.0103710276948532,87.85,0.0
525,10500,10481-10500,983040,-10.0,0.6256056546610089,85.7,0.0
526,10520,10501-10520,983040,-10.0,0.6244072663888519,90.5,0.0
527,10540,10521-10540,983040,-10.0,0.7309819401990957,92.2,0.0
528,10560,10541-10560,983040,-10.0,1.0023197493091704,107.7,0.0
529,10580,10561-10580,983040,-10.0,0.789324369152999,101.75,0.0
530,10600,10581-10600,983040,-10.0,0.7702254451359063,96.25,0.0
531,10620,10601-10620,983040,-10.0,0.8297039062714775,100.95,0.0
532,10640,10621-10640,983040,-10.0,1.1908200988336524,101.0,0.0
533,10660,10641-10660,983040,-10.0,1.1845684842841675,86.1,0.0
534,10680,10661-10680,983040,-10.0,0.9539388353981633,75.4,0.0
535,10700,10681-10700,983040,-10.0,0.7552512637042368,101.7,0.0
536,10720,10701-10720,983040,-10.0,0.8071795846556196,112.55,0.0
537,10740,10721-10740,983040,-10.0,0.8765406197487066,87.25,0.0
538,10760,10741-10760,983040,-10.0,0.5874646865567881,93.2,0.0
539,10780,10761-10780,983040,-10.0,0.9772075358683473,83.8,0.0
540,10800,10781-10800,983040,-10.0,1.0428008245268134,97.5,0.0
541,10820,10801-10820,983040,-10.0,0.797171923670674,97.05,0.0
542,10840,10821-10840,983040,-10.0,0.8512478080581163,100.8,0.0
